,Season,Week,Team,Defense,,
3122,2014,16,JAX,TEN,,
3123,2014,16,DEN,CIN,,
3124,2014,16,PIT,KC,,
3125,2014,16,NO,ATL,,
3126,2014,16,NYJ,NE,,
3127,2014,16,BAL,HOU,,
3128,2014,16,NE,NYJ,,
3129,2014,16,CLE,CAR,,
3130,2014,16,WAS,PHI,,
3131,2014,16,HOU,BAL,,
3132,2014,16,IND,DAL,,
3133,2014,16,ARI,SEA,,
3134,2014,16,DET,CHI,,
3135,2014,16,TB,GB,,
3136,2014,15,NO,CHI,,
3137,2014,15,NYG,WAS,,
3138,2014,15,KC,LV,,
3139,2014,15,ATL,PIT,,
3140,2014,15,DAL,PHI,,
3141,2014,15,NE,MIA,,
3142,2014,15,CAR,TB,,
3143,2014,15,WAS,NYG,,
3144,2014,15,MIA,NE,,
3145,2014,15,MIN,DET,,
3146,2014,15,IND,HOU,,
3147,2014,15,PIT,ATL,,
3148,2014,15,CHI,NO,,
3149,2014,15,BAL,JAX,,
3150,2014,15,DEN,LAC,,
3151,2014,15,NYJ,TEN,,
3152,2014,15,TB,CAR,,
3153,2014,15,SEA,SF,,
3154,2014,15,LV,KC,,
3155,2014,15,DET,MIN,,
3156,2014,15,SF,SEA,,
3157,2014,15,TEN,NYJ,,
3158,2014,15,LAC,DEN,,
3159,2014,15,LAR,ARI,,
3160,2014,15,JAX,BAL,,
3161,2014,15,GB,BUF,,
3162,2014,15,PHI,DAL,,
3163,2014,15,ARI,LAR,,
3164,2014,15,BUF,GB,,
3165,2014,15,CIN,CLE,,
3166,2014,15,HOU,IND,,
3167,2014,15,CLE,CIN,,
3168,2014,14,CAR,NO,,
3169,2014,14,ATL,GB,,
3170,2014,14,SEA,PHI,,
3171,2014,14,PIT,CIN,,
3172,2014,14,GB,ATL,,
3173,2014,14,CHI,DAL,,
3174,2014,14,CIN,PIT,,
3175,2014,14,BAL,MIA,,
3176,2014,14,DET,TB,,
3177,2014,14,IND,CLE,,
3178,2014,14,LV,SF,,
3179,2014,14,BUF,DEN,,
3180,2014,14,DAL,CHI,,
3181,2014,14,NE,LAC,,
3182,2014,14,MIN,NYJ,,
3183,2014,14,ARI,KC,,
3184,2014,14,LAR,WAS,,
3185,2014,14,KC,ARI,,
3186,2014,14,NYJ,MIN,,
3187,2014,14,MIA,BAL,,
3188,2014,14,HOU,JAX,,
3189,2014,14,TB,DET,,
3190,2014,14,NYG,TEN,,
3191,2014,14,NO,CAR,,
3192,2014,14,JAX,HOU,,
3193,2014,14,PHI,SEA,,
3194,2014,14,LAC,NE,,
3195,2014,14,SF,LV,,
3196,2014,14,WAS,LAR,,
3197,2014,14,TEN,NYG,,
3198,2014,14,DEN,BUF,,
3199,2014,14,CLE,IND,,
3200,2014,13,HOU,TEN,,
3201,2014,13,IND,WAS,,
3202,2014,13,NO,PIT,,
3203,2014,13,LAC,BAL,,
3204,2014,13,WAS,IND,,
3205,2014,13,PIT,NO,,
3206,2014,13,GB,NE,,
3207,2014,13,BAL,LAC,,
3208,2014,13,DET,CHI,,
3209,2014,13,PHI,DAL,,
3210,2014,13,LAR,LV,,
3211,2014,13,ATL,ARI,,
3212,2014,13,JAX,NYG,,
3213,2014,13,NE,GB,,
3214,2014,13,SEA,SF,,
3215,2014,13,CHI,DET,,
3216,2014,13,MIN,CAR,,
3217,2014,13,CAR,MIN,,
3218,2014,13,KC,DEN,,
3219,2014,13,DEN,KC,,
3220,2014,13,ARI,ATL,,
3221,2014,13,CIN,TB,,
3222,2014,13,TEN,HOU,,
3223,2014,13,NYG,JAX,,
3224,2014,13,CLE,BUF,,
3225,2014,13,MIA,NYJ,,
3226,2014,13,BUF,CLE,,
3227,2014,13,TB,CIN,,
3228,2014,13,DAL,PHI,,
3229,2014,13,LV,LAR,,
3230,2014,13,SF,SEA,,
3231,2014,13,NYJ,MIA,,
3232,2014,12,NO,BAL,,
3233,2014,12,DEN,MIA,,
3234,2014,12,MIA,DEN,,
3235,2014,12,DAL,NYG,,
3236,2014,12,NYG,DAL,,
3237,2014,12,NE,DET,,
3238,2014,12,GB,MIN,,
3239,2014,12,SEA,ARI,,
3240,2014,12,MIN,GB,,
3241,2014,12,TEN,PHI,,
3242,2014,12,BUF,NYJ,,
3243,2014,12,KC,LV,,
3244,2014,12,ATL,CLE,,
3245,2014,12,IND,JAX,,
3246,2014,12,BAL,NO,,
3247,2014,12,SF,WAS,,
3248,2014,12,LAC,LAR,,
3249,2014,12,TB,CHI,,
3250,2014,12,PHI,TEN,,
3251,2014,12,CIN,HOU,,
3252,2014,12,LV,KC,,
3253,2014,12,DET,NE,,
3254,2014,12,CLE,ATL,,
3255,2014,12,CHI,TB,,
3256,2014,12,ARI,SEA,,
3257,2014,12,JAX,IND,,
3258,2014,12,LAR,LAC,,
3259,2014,12,HOU,CIN,,
3260,2014,12,NYJ,BUF,,
3261,2014,12,WAS,SF,,
3262,2014,11,GB,PHI,,
3263,2014,11,CHI,MIN,,
3264,2014,11,SEA,KC,,
3265,2014,11,CIN,NO,,
3266,2014,11,TB,WAS,,
3267,2014,11,IND,NE,,
3268,2014,11,CAR,ATL,,
3269,2014,11,MIA,BUF,,
3270,2014,11,TEN,PIT,,
3271,2014,11,ARI,DET,,
3272,2014,11,DEN,LAR,,
3273,2014,11,ATL,CAR,,
3274,2014,11,CLE,HOU,,
3275,2014,11,NO,CIN,,
3276,2014,11,HOU,CLE,,
3277,2014,11,SF,NYG,,
3278,2014,11,NE,IND,,
3279,2014,11,PHI,GB,,
3280,2014,11,LAR,DEN,,
3281,2014,11,WAS,TB,,
3282,2014,11,LAC,LV,,
3283,2014,11,PIT,TEN,,
3284,2014,11,MIN,CHI,,
3285,2014,11,BUF,MIA,,
3286,2014,11,DET,ARI,,
3287,2014,11,NYG,SF,,
3288,2014,11,LV,LAC,,
3289,2014,11,KC,SEA,,
3290,2014,10,GB,CHI,,
3291,2014,10,DEN,LV,,
3292,2014,10,DAL,JAX,,
3293,2014,10,PHI,CAR,,
3294,2014,10,TB,ATL,,
3295,2014,10,SEA,NYG,,
3296,2014,10,NO,SF,,
3297,2014,10,NYJ,PIT,,
3298,2014,10,DET,MIA,,
3299,2014,10,ATL,TB,,
3300,2014,10,KC,BUF,,
3301,2014,10,BUF,KC,,
3302,2014,10,PIT,NYJ,,
3303,2014,10,CAR,PHI,,
3304,2014,10,SF,NO,,
3305,2014,10,JAX,DAL,,
3306,2014,10,LV,DEN,,
3307,2014,10,NYG,SEA,,
3308,2014,10,BAL,TEN,,
3309,2014,10,MIA,DET,,
3310,2014,10,TEN,BAL,,
3311,2014,10,CHI,GB,,
3312,2014,10,CLE,CIN,,
3313,2014,10,ARI,LAR,,
3314,2014,10,LAR,ARI,,
3315,2014,10,CIN,CLE,,
3316,2014,9,PIT,BAL,,
3317,2014,9,IND,NYG,,
3318,2014,9,MIA,LAC,,
3319,2014,9,NE,DEN,,
3320,2014,9,NYG,IND,,
3321,2014,9,DEN,NE,,
3322,2014,9,ARI,DAL,,
3323,2014,9,HOU,PHI,,
3324,2014,9,BAL,PIT,,
3325,2014,9,NO,CAR,,
3326,2014,9,JAX,CIN,,
3327,2014,9,MIN,WAS,,
3328,2014,9,TB,CLE,,
3329,2014,9,KC,NYJ,,
3330,2014,9,CLE,TB,,
3331,2014,9,WAS,MIN,,
3332,2014,9,CIN,JAX,,
3333,2014,9,NYJ,KC,,
3334,2014,9,LV,SEA,,
3335,2014,9,PHI,HOU,,
3336,2014,9,CAR,NO,,
3337,2014,9,SF,LAR,,
3338,2014,9,SEA,LV,,
3339,2014,9,DAL,ARI,,
3340,2014,9,LAR,SF,,
3341,2014,9,LAC,MIA,,
3342,2014,8,PIT,IND,,
3343,2014,8,NE,CHI,,
3344,2014,8,IND,PIT,,
3345,2014,8,BUF,NYJ,,
3346,2014,8,NO,GB,,
3347,2014,8,GB,NO,,
3348,2014,8,DEN,LAC,,
3349,2014,8,PHI,ARI,,
3350,2014,8,CHI,NE,,
3351,2014,8,ARI,PHI,,
3352,2014,8,CIN,BAL,,
3353,2014,8,DET,ATL,,
3354,2014,8,LAC,DEN,,
3355,2014,8,WAS,DAL,,
3356,2014,8,TEN,HOU,,
3357,2014,8,ATL,DET,,
3358,2014,8,CLE,LV,,
3359,2014,8,LV,CLE,,
3360,2014,8,MIA,JAX,,
3361,2014,8,HOU,TEN,,
3362,2014,8,MIN,TB,,
3363,2014,8,SEA,CAR,,
3364,2014,8,DAL,WAS,,
3365,2014,8,JAX,MIA,,
3366,2014,8,KC,LAR,,
3367,2014,8,TB,MIN,,
3368,2014,8,LAR,KC,,
3369,2014,8,NYJ,BUF,,
3370,2014,8,CAR,SEA,,
3371,2014,8,BAL,CIN,,
3372,2014,7,SEA,LAR,,
3373,2014,7,DEN,SF,,
3374,2014,7,GB,CAR,,
3375,2014,7,MIA,CHI,,
3376,2014,7,NYG,DAL,,
3377,2014,7,NE,NYJ,,
3378,2014,7,DAL,NYG,,
3379,2014,7,NO,DET,,
3380,2014,7,IND,CIN,,
3381,2014,7,HOU,PIT,,
3382,2014,7,PIT,HOU,,
3383,2014,7,NYJ,NE,,
3384,2014,7,ARI,LV,,
3385,2014,7,DET,NO,,
3386,2014,7,KC,LAC,,
3387,2014,7,BUF,MIN,,
3388,2014,7,BAL,ATL,,
3389,2014,7,SF,DEN,,
3390,2014,7,CAR,GB,,
3391,2014,7,LAC,KC,,
3392,2014,7,LAR,SEA,,
3393,2014,7,TEN,WAS,,
3394,2014,7,ATL,BAL,,
3395,2014,7,WAS,TEN,,
3396,2014,7,JAX,CLE,,
3397,2014,7,CHI,MIA,,
3398,2014,7,LV,ARI,,
3399,2014,7,MIN,BUF,,
3400,2014,7,CIN,IND,,
3401,2014,7,CLE,JAX,,
3402,2014,6,CAR,CIN,,
3403,2014,6,BAL,TB,,
3404,2014,6,NE,BUF,,
3405,2014,6,SF,LAR,,
3406,2014,6,GB,MIA,,
3407,2014,6,LAC,LV,,
3408,2014,6,LV,LAC,,
3409,2014,6,IND,HOU,,
3410,2014,6,CHI,ATL,,
3411,2014,6,DEN,NYJ,,
3412,2014,6,CIN,CAR,,
3413,2014,6,JAX,TEN,,
3414,2014,6,MIA,GB,,
3415,2014,6,TB,BAL,,
3416,2014,6,BUF,NE,,
3417,2014,6,ARI,WAS,,
3418,2014,6,WAS,ARI,,
3419,2014,6,DAL,SEA,,
3420,2014,6,NYJ,DEN,,
3421,2014,6,PHI,NYG,,
3422,2014,6,ATL,CHI,,
3423,2014,6,CLE,PIT,,
3424,2014,6,PIT,CLE,,
3425,2014,6,DET,MIN,,
3426,2014,6,LAR,SF,,
3427,2014,6,HOU,IND,,
3428,2014,6,SEA,DAL,,
3429,2014,6,TEN,JAX,,
3430,2014,6,NYG,PHI,,
3431,2014,6,MIN,DET,,
3432,2014,5,SEA,WAS,,
3433,2014,5,DEN,ARI,,
3434,2014,5,LAR,PHI,,
3435,2014,5,CLE,TEN,,
3436,2014,5,LAC,NYJ,,
3437,2014,5,CHI,CAR,,
3438,2014,5,NE,CIN,,
3439,2014,5,WAS,SEA,,
3440,2014,5,IND,BAL,,
3441,2014,5,DAL,HOU,,
3442,2014,5,GB,MIN,,
3443,2014,5,CIN,NE,,
3444,2014,5,NO,TB,,
3445,2014,5,TEN,CLE,,
3446,2014,5,TB,NO,,
3447,2014,5,NYG,ATL,,
3448,2014,5,CAR,CHI,,
3449,2014,5,ATL,NYG,,
3450,2014,5,BUF,DET,,
3451,2014,5,SF,KC,,
3452,2014,5,PHI,LAR,,
3453,2014,5,PIT,JAX,,
3454,2014,5,MIN,GB,,
3455,2014,5,DET,BUF,,
3456,2014,5,KC,SF,,
3457,2014,5,BAL,IND,,
3458,2014,5,JAX,PIT,,
3459,2014,5,ARI,DEN,,
3460,2014,5,HOU,DAL,,
3461,2014,5,NYJ,LAC,,
3462,2014,4,NYG,WAS,,
3463,2014,4,IND,TEN,,
3464,2014,4,GB,CHI,,
3465,2014,4,LAC,JAX,,
3466,2014,4,DET,NYJ,,
3467,2014,4,BAL,CAR,,
3468,2014,4,DAL,NO,,
3469,2014,4,MIN,ATL,,
3470,2014,4,KC,NE,,
3471,2014,4,PIT,TB,,
3472,2014,4,MIA,LV,,
3473,2014,4,SF,PHI,,
3474,2014,4,NO,DAL,,
3475,2014,4,ATL,MIN,,
3476,2014,4,TB,PIT,,
3477,2014,4,CHI,GB,,
3478,2014,4,BUF,HOU,,
3479,2014,4,TEN,IND,,
3480,2014,4,CAR,BAL,,
3481,2014,4,JAX,LAC,,
3482,2014,4,HOU,BUF,,
3483,2014,4,NYJ,DET,,
3484,2014,4,LV,MIA,,
3485,2014,4,NE,KC,,
3486,2014,4,WAS,NYG,,
3487,2014,4,PHI,SF,,
3488,2014,3,IND,JAX,,
3489,2014,3,WAS,PHI,,
3490,2014,3,PHI,WAS,,
3491,2014,3,ATL,TB,,
3492,2014,3,SEA,DEN,,
3493,2014,3,LAR,DAL,,
3494,2014,3,DEN,SEA,,
3495,2014,3,NO,MIN,,
3496,2014,3,ARI,SF,,
3497,2014,3,LAC,BUF,,
3498,2014,3,SF,ARI,,
3499,2014,3,KC,MIA,,
3500,2014,3,HOU,NYG,,
3501,2014,3,NYG,HOU,,
3502,2014,3,CHI,NYJ,,
3503,2014,3,DAL,LAR,,
3504,2014,3,CLE,BAL,,
3505,2014,3,PIT,CAR,,
3506,2014,3,BUF,LAC,,
3507,2014,3,JAX,IND,,
3508,2014,3,NYJ,CHI,,
3509,2014,3,MIA,KC,,
3510,2014,3,CIN,TEN,,
3511,2014,3,CAR,PIT,,
3512,2014,3,NE,LV,,
3513,2014,3,BAL,CLE,,
3514,2014,3,TB,ATL,,
3515,2014,3,GB,DET,,
3516,2014,3,MIN,NO,,
3517,2014,3,TEN,CIN,,
3518,2014,3,LV,NE,,
3519,2014,3,DET,GB,,
3520,2014,2,GB,NYJ,,
3521,2014,2,CHI,SF,,
3522,2014,2,LAC,SEA,,
3523,2014,2,DEN,KC,,
3524,2014,2,CAR,DET,,
3525,2014,2,IND,PHI,,
3526,2014,2,WAS,JAX,,
3527,2014,2,SEA,LAC,,
3528,2014,2,TB,LAR,,
3529,2014,2,NYJ,GB,,
3530,2014,2,PHI,IND,,
3531,2014,2,LV,HOU,,
3532,2014,2,NO,CLE,,
3533,2014,2,NYG,ARI,,
3534,2014,2,BAL,PIT,,
3535,2014,2,CIN,ATL,,
3536,2014,2,DET,CAR,,
3537,2014,2,KC,DEN,,
3538,2014,2,HOU,LV,,
3539,2014,2,MIA,BUF,,
3540,2014,2,BUF,MIA,,
3541,2014,2,SF,CHI,,
3542,2014,2,CLE,NO,,
3543,2014,2,JAX,WAS,,
3544,2014,2,DAL,TEN,,
3545,2014,2,TEN,DAL,,
3546,2014,2,ATL,CIN,,
3547,2014,2,NE,MIN,,
3548,2014,2,LAR,TB,,
3549,2014,2,PIT,BAL,,
3550,2014,2,ARI,NYG,,
3551,2014,2,MIN,NE,,
3552,2014,1,ATL,NO,,
3553,2014,1,DET,NYG,,
3554,2014,1,IND,DEN,,
3555,2014,1,DEN,IND,,
3556,2014,1,ARI,LAC,,
3557,2014,1,TEN,KC,,
3558,2014,1,SEA,GB,,
3559,2014,1,CIN,BAL,,
3560,2014,1,CAR,TB,,
3561,2014,1,CHI,BUF,,
3562,2014,1,JAX,PHI,,
3563,2014,1,PIT,CLE,,
3564,2014,1,SF,DAL,,
3565,2014,1,BUF,CHI,,
3566,2014,1,BAL,CIN,,
3567,2014,1,NO,ATL,,
3568,2014,1,PHI,JAX,,
3569,2014,1,MIN,LAR,,
3570,2014,1,TB,CAR,,
3571,2014,1,LV,NYJ,,
3572,2014,1,HOU,WAS,,
3573,2014,1,CLE,PIT,,
3574,2014,1,MIA,NE,,
3575,2014,1,NYJ,LV,,
3576,2014,1,LAC,ARI,,
3577,2014,1,NE,MIA,,
3578,2014,1,KC,TEN,,
3579,2014,1,GB,SEA,,
3580,2014,1,DAL,SF,,
3581,2014,1,WAS,HOU,,
3582,2014,1,NYG,DET,,
3583,2014,1,LAR,MIN,,
3584,2013,17,NO,TB,,
3585,2013,17,DEN,LV,,
3586,2013,17,SF,ARI,,
3587,2013,17,ARI,SF,,
3588,2013,17,CIN,BAL,,
3589,2013,17,LAC,KC,,
3590,2013,17,CAR,ATL,,
3591,2013,17,DAL,PHI,,
3592,2013,17,NYJ,MIA,,
3593,2013,17,KC,LAC,,
3594,2013,17,GB,CHI,,
3595,2013,17,ATL,CAR,,
3596,2013,17,PHI,DAL,,
3597,2013,17,IND,JAX,,
3598,2013,17,JAX,IND,,
3599,2013,17,CHI,GB,,
3600,2013,17,TB,NO,,
3601,2013,17,BUF,NE,,
3602,2013,17,DET,MIN,,
3603,2013,17,SEA,LAR,,
3604,2013,17,CLE,PIT,,
3605,2013,17,MIN,DET,,
3606,2013,17,NE,BUF,,
3607,2013,17,NYG,WAS,,
3608,2013,17,MIA,NYJ,,
3609,2013,17,PIT,CLE,,
3610,2013,17,LAR,SEA,,
3611,2013,17,BAL,CIN,,
3612,2013,17,TEN,HOU,,
3613,2013,17,HOU,TEN,,
3614,2013,17,WAS,NYG,,
3615,2013,17,LV,DEN,,
3616,2013,16,DEN,HOU,,
3617,2013,16,CIN,MIN,,
3618,2013,16,NYJ,CLE,,
3619,2013,16,SF,ATL,,
3620,2013,16,PIT,GB,,
3621,2013,16,PHI,CHI,,
3622,2013,16,ATL,SF,,
3623,2013,16,JAX,TEN,,
3624,2013,16,DAL,WAS,,
3625,2013,16,CHI,PHI,,
3626,2013,16,IND,KC,,
3627,2013,16,BAL,NE,,
3628,2013,16,NO,CAR,,
3629,2013,16,NYG,DET,,
3630,2013,16,NE,BAL,,
3631,2013,16,WAS,DAL,,
3632,2013,16,GB,PIT,,
3633,2013,16,CAR,NO,,
3634,2013,16,SEA,ARI,,
3635,2013,16,TEN,JAX,,
3636,2013,16,LAC,LV,,
3637,2013,16,HOU,DEN,,
3638,2013,16,BUF,MIA,,
3639,2013,16,DET,NYG,,
3640,2013,16,LV,LAC,,
3641,2013,16,CLE,NYJ,,
3642,2013,16,KC,IND,,
3643,2013,16,TB,LAR,,
3644,2013,16,LAR,TB,,
3645,2013,16,MIA,BUF,,
3646,2013,16,ARI,SEA,,
3647,2013,16,MIN,CIN,,
3648,2013,15,PHI,MIN,,
3649,2013,15,KC,LV,,
3650,2013,15,TEN,ARI,,
3651,2013,15,MIN,PHI,,
3652,2013,15,GB,DAL,,
3653,2013,15,MIA,NE,,
3654,2013,15,BUF,JAX,,
3655,2013,15,WAS,ATL,,
3656,2013,15,NE,MIA,,
3657,2013,15,NO,LAR,,
3658,2013,15,SF,TB,,
3659,2013,15,CHI,CLE,,
3660,2013,15,CIN,PIT,,
3661,2013,15,DAL,GB,,
3662,2013,15,DEN,LAC,,
3663,2013,15,CAR,NYJ,,
3664,2013,15,IND,HOU,,
3665,2013,15,JAX,BUF,,
3666,2013,15,LAC,DEN,,
3667,2013,15,SEA,NYG,,
3668,2013,15,LAR,NO,,
3669,2013,15,TB,SF,,
3670,2013,15,ARI,TEN,,
3671,2013,15,NYJ,CAR,,
3672,2013,15,CLE,CHI,,
3673,2013,15,BAL,DET,,
3674,2013,15,LV,KC,,
3675,2013,15,PIT,CIN,,
3676,2013,15,DET,BAL,,
3677,2013,15,ATL,WAS,,
3678,2013,15,HOU,IND,,
3679,2013,15,NYG,SEA,,
3680,2013,14,CHI,DAL,,
3681,2013,14,IND,CIN,,
3682,2013,14,DEN,TEN,,
3683,2013,14,CLE,NE,,
3684,2013,14,CIN,IND,,
3685,2013,14,NO,CAR,,
3686,2013,14,PIT,MIA,,
3687,2013,14,MIA,PIT,,
3688,2013,14,NE,CLE,,
3689,2013,14,NYJ,LV,,
3690,2013,14,BAL,MIN,,
3691,2013,14,LAC,NYG,,
3692,2013,14,PHI,DET,,
3693,2013,14,MIN,BAL,,
3694,2013,14,LV,NYJ,,
3695,2013,14,DAL,CHI,,
3696,2013,14,JAX,HOU,,
3697,2013,14,CAR,NO,,
3698,2013,14,ARI,LAR,,
3699,2013,14,KC,WAS,,
3700,2013,14,GB,ATL,,
3701,2013,14,ATL,GB,,
3702,2013,14,SF,SEA,,
3703,2013,14,WAS,KC,,
3704,2013,14,HOU,JAX,,
3705,2013,14,NYG,LAC,,
3706,2013,14,SEA,SF,,
3707,2013,14,TEN,DEN,,
3708,2013,14,TB,BUF,,
3709,2013,14,DET,PHI,,
3710,2013,14,LAR,ARI,,
3711,2013,14,BUF,TB,,
3712,2013,13,DEN,KC,,
3713,2013,13,SEA,NO,,
3714,2013,13,CAR,TB,,
3715,2013,13,PHI,ARI,,
3716,2013,13,KC,DEN,,
3717,2013,13,CHI,MIN,,
3718,2013,13,MIA,NYJ,,
3719,2013,13,CLE,JAX,,
3720,2013,13,WAS,NYG,,
3721,2013,13,NE,HOU,,
3722,2013,13,DET,GB,,
3723,2013,13,PIT,BAL,,
3724,2013,13,BUF,ATL,,
3725,2013,13,ARI,PHI,,
3726,2013,13,SF,LAR,,
3727,2013,13,ATL,BUF,,
3728,2013,13,HOU,NE,,
3729,2013,13,TEN,IND,,
3730,2013,13,BAL,PIT,,
3731,2013,13,JAX,CLE,,
3732,2013,13,DAL,LV,,
3733,2013,13,LAR,SF,,
3734,2013,13,LAC,CIN,,
3735,2013,13,MIN,CHI,,
3736,2013,13,NYG,WAS,,
3737,2013,13,CIN,LAC,,
3738,2013,13,IND,TEN,,
3739,2013,13,LV,DAL,,
3740,2013,13,NO,SEA,,
3741,2013,13,TB,CAR,,
3742,2013,13,GB,DET,,
3743,2013,13,NYJ,MIA,,
3744,2013,12,LAC,KC,,
3745,2013,12,NE,DEN,,
3746,2013,12,TEN,LV,,
3747,2013,12,SF,WAS,,
3748,2013,12,KC,LAC,,
3749,2013,12,ARI,IND,,
3750,2013,12,CAR,MIA,,
3751,2013,12,NO,ATL,,
3752,2013,12,CHI,LAR,,
3753,2013,12,MIA,CAR,,
3754,2013,12,DET,TB,,
3755,2013,12,PIT,CLE,,
3756,2013,12,TB,DET,,
3757,2013,12,DAL,NYG,,
3758,2013,12,GB,MIN,,
3759,2013,12,NYG,DAL,,
3760,2013,12,IND,ARI,,
3761,2013,12,LV,TEN,,
3762,2013,12,BAL,NYJ,,
3763,2013,12,MIN,GB,,
3764,2013,12,ATL,NO,,
3765,2013,12,LAR,CHI,,
3766,2013,12,DEN,NE,,
3767,2013,12,CLE,PIT,,
3768,2013,12,JAX,HOU,,
3769,2013,12,WAS,SF,,
3770,2013,12,HOU,JAX,,
3771,2013,12,NYJ,BAL,,
3772,2013,11,PIT,DET,,
3773,2013,11,CAR,NE,,
3774,2013,11,ARI,JAX,,
3775,2013,11,WAS,PHI,,
3776,2013,11,DET,PIT,,
3777,2013,11,PHI,WAS,,
3778,2013,11,KC,DEN,,
3779,2013,11,LV,HOU,,
3780,2013,11,BUF,NYJ,,
3781,2013,11,SEA,MIN,,
3782,2013,11,IND,TEN,,
3783,2013,11,TB,ATL,,
3784,2013,11,TEN,IND,,
3785,2013,11,DEN,KC,,
3786,2013,11,MIA,LAC,,
3787,2013,11,LAC,MIA,,
3788,2013,11,ATL,TB,,
3789,2013,11,NE,CAR,,
3790,2013,11,NO,SF,,
3791,2013,11,SF,NO,,
3792,2013,11,NYG,GB,,
3793,2013,11,CHI,BAL,,
3794,2013,11,CIN,CLE,,
3795,2013,11,JAX,ARI,,
3796,2013,11,HOU,LV,,
3797,2013,11,GB,NYG,,
3798,2013,11,BAL,CHI,,
3799,2013,11,CLE,CIN,,
3800,2013,11,NYJ,BUF,,
3801,2013,11,MIN,SEA,,
3802,2013,10,NO,DAL,,
3803,2013,10,WAS,MIN,,
3804,2013,10,DEN,LAC,,
3805,2013,10,TEN,JAX,,
3806,2013,10,PHI,GB,,
3807,2013,10,SEA,ATL,,
3808,2013,10,HOU,ARI,,
3809,2013,10,DET,CHI,,
3810,2013,10,LAR,IND,,
3811,2013,10,MIA,TB,,
3812,2013,10,CIN,BAL,,
3813,2013,10,MIN,WAS,,
3814,2013,10,IND,LAR,,
3815,2013,10,ARI,HOU,,
3816,2013,10,LAC,DEN,,
3817,2013,10,GB,PHI,,
3818,2013,10,ATL,SEA,,
3819,2013,10,CHI,DET,,
3820,2013,10,PIT,BUF,,
3821,2013,10,BUF,PIT,,
3822,2013,10,DAL,NO,,
3823,2013,10,BAL,CIN,,
3824,2013,10,NYG,LV,,
3825,2013,10,TB,MIA,,
3826,2013,10,CAR,SF,,
3827,2013,10,SF,CAR,,
3828,2013,10,JAX,TEN,,
3829,2013,10,LV,NYG,,
3830,2013,9,PHI,LV,,
3831,2013,9,NE,PIT,,
3832,2013,9,HOU,IND,,
3833,2013,9,PIT,NE,,
3834,2013,9,IND,HOU,,
3835,2013,9,CLE,BAL,,
3836,2013,9,SEA,TB,,
3837,2013,9,CHI,GB,,
3838,2013,9,BAL,CLE,,
3839,2013,9,DAL,MIN,,
3840,2013,9,NO,NYJ,,
3841,2013,9,LAC,WAS,,
3842,2013,9,MIN,DAL,,
3843,2013,9,CAR,ATL,,
3844,2013,9,TB,SEA,,
3845,2013,9,MIA,CIN,,
3846,2013,9,NYJ,NO,,
3847,2013,9,LAR,TEN,,
3848,2013,9,WAS,LAC,,
3849,2013,9,BUF,KC,,
3850,2013,9,TEN,LAR,,
3851,2013,9,ATL,CAR,,
3852,2013,9,CIN,MIA,,
3853,2013,9,KC,BUF,,
3854,2013,9,LV,PHI,,
3855,2013,9,GB,CHI,,
3856,2013,8,NO,BUF,,
3857,2013,8,CIN,NYJ,,
3858,2013,8,SF,JAX,,
3859,2013,8,CAR,TB,,
3860,2013,8,DET,DAL,,
3861,2013,8,GB,MIN,,
3862,2013,8,DEN,WAS,,
3863,2013,8,CLE,KC,,
3864,2013,8,KC,CLE,,
3865,2013,8,DAL,DET,,
3866,2013,8,MIN,GB,,
3867,2013,8,TB,CAR,,
3868,2013,8,SEA,LAR,,
3869,2013,8,ARI,ATL,,
3870,2013,8,JAX,SF,,
3871,2013,8,PIT,LV,,
3872,2013,8,MIA,NE,,
3873,2013,8,NYG,PHI,,
3874,2013,8,ATL,ARI,,
3875,2013,8,BUF,NO,,
3876,2013,8,NE,MIA,,
3877,2013,8,NYJ,CIN,,
3878,2013,8,WAS,DEN,,
3879,2013,8,LAR,SEA,,
3880,2013,8,PHI,NYG,,
3881,2013,8,LV,PIT,,
3882,2013,7,IND,DEN,,
3883,2013,7,CIN,DET,,
3884,2013,7,WAS,CHI,,
3885,2013,7,DET,CIN,,
3886,2013,7,DEN,IND,,
3887,2013,7,GB,CLE,,
3888,2013,7,TEN,SF,,
3889,2013,7,ATL,TB,,
3890,2013,7,SF,TEN,,
3891,2013,7,NYJ,NE,,
3892,2013,7,SEA,ARI,,
3893,2013,7,TB,ATL,,
3894,2013,7,KC,HOU,,
3895,2013,7,LAC,JAX,,
3896,2013,7,CHI,WAS,,
3897,2013,7,CAR,LAR,,
3898,2013,7,MIA,BUF,,
3899,2013,7,BAL,PIT,,
3900,2013,7,HOU,KC,,
3901,2013,7,PIT,BAL,,
3902,2013,7,DAL,PHI,,
3903,2013,7,NYG,MIN,,
3904,2013,7,LAR,CAR,,
3905,2013,7,JAX,LAC,,
3906,2013,7,ARI,SEA,,
3907,2013,7,CLE,GB,,
3908,2013,7,BUF,MIA,,
3909,2013,7,NE,NYJ,,
3910,2013,7,PHI,DAL,,
3911,2013,7,MIN,NYG,,
3912,2013,6,CAR,MIN,,
3913,2013,6,PHI,TB,,
3914,2013,6,CIN,BUF,,
3915,2013,6,DET,CLE,,
3916,2013,6,BUF,CIN,,
3917,2013,6,CHI,NYG,,
3918,2013,6,BAL,GB,,
3919,2013,6,TB,PHI,,
3920,2013,6,LAR,HOU,,
